 -0.885000000000000     
  0.000000E+00  3.970820-100  9.352098-100  1.729766E-99  4.087155E-99  6.209900E-99  8.127177E-99  1.012316E-98
  1.193967E-80  1.196851E-80  1.212221E-80  1.201941E-80  1.205915E-80  1.209300E-80  1.219316E-80  1.211760E-80
  1.219068E-80  1.220333E-80  1.224743E-80  1.217940E-80  1.219498E-80  1.225435E-80  1.216999E-80  1.224553E-80
  1.219410E-80  1.225951E-80  1.218856E-80  1.211203E-80  1.217588E-80  1.205248E-80  1.192899E-80  1.197568E-80
  1.191566E-80  1.187052E-80  1.186385E-80  1.176087E-80  1.175853E-80  1.167442E-80  1.162300E-80  1.147348E-80
  1.141984E-80  1.136527E-80  1.126741E-80  1.116646E-80  1.107087E-80  1.103845E-80  1.078629E-80  1.076934E-80
  1.068815E-80  1.059640E-80  1.047111E-80  1.028690E-80  1.016388E-80  1.006230E-80  9.952140E-81  9.735745E-81
  9.664068E-81  9.507747E-81  9.338729E-81  9.210053E-81  9.043191E-81  8.982268E-81  8.745723E-81  8.616978E-81
  8.447299E-81  8.360749E-81  8.176376E-81  7.956820E-81  7.852462E-81  7.683853E-81  7.522384E-81  7.312314E-81
  7.218377E-81  7.039233E-81  6.888639E-81  6.659414E-81  6.544162E-81  6.348973E-81  6.187327E-81  6.059621E-81
  5.875252E-81  5.732279E-81  5.585828E-81  5.398671E-81  5.262902E-81  5.119976E-81  4.961928E-81  4.796552E-81
  4.664859E-81  4.498241E-81  4.353896E-81  4.215470E-81  4.098130E-81  3.962693E-81  3.816867E-81  3.659822E-81
 -0.815000000000000     
  0.000000E+00  9.429291E-83  2.108426E-82  4.489512E-82  9.575119E-82  1.481491E-81  1.882433E-81  2.332210E-81
  1.352374E-81  4.657429E-81  5.000894E-81  6.095953E-81  7.364549E-81  9.220662E-81  1.079986E-80  1.094886E-80
  1.460827E-80  1.597315E-80  1.751886E-80  1.898767E-80  2.131428E-80  2.435677E-80  2.547138E-80  2.866458E-80
  2.965320E-80  3.380462E-80  3.738359E-80  3.896535E-80  4.289041E-80  4.515707E-80  4.823137E-80  5.194403E-80
  5.455411E-80  5.879257E-80  6.335926E-80  6.515504E-80  7.108940E-80  7.423533E-80  7.894282E-80  8.101114E-80
  8.736800E-80  9.132537E-80  9.428814E-80  9.918353E-80  1.028103E-79  1.120151E-79  1.121878E-79  1.205825E-79
  1.265655E-79  1.324589E-79  1.367308E-79  1.414607E-79  1.474426E-79  1.544083E-79  1.591607E-79  1.641546E-79
  1.711447E-79  1.790161E-79  1.811685E-79  1.904462E-79  1.985982E-79  2.038905E-79  2.125827E-79  2.135397E-79
  2.221195E-79  2.371293E-79  2.368616E-79  2.463430E-79  2.501575E-79  2.650094E-79  2.670343E-79  2.720112E-79
  2.833664E-79  2.871045E-79  3.029588E-79  3.046694E-79  3.145066E-79  3.253475E-79  3.254859E-79  3.384359E-79
  3.460223E-79  3.590808E-79  3.624594E-79  3.718691E-79  3.779530E-79  3.899907E-79  4.012894E-79  4.015633E-79
  4.157194E-79  4.264541E-79  4.332228E-79  4.382263E-79  4.515455E-79  4.593761E-79  4.662113E-79  4.730241E-79
  4.841197E-79  4.960850E-79  5.080575E-79  5.100243E-79  5.214250E-79  5.362354E-79  5.414431E-79  5.509014E-79
  5.468921E-79  5.765689E-79  5.730851E-79  5.861479E-79  5.975532E-79  6.082108E-79  6.127489E-79  6.161761E-79
  6.323504E-79  6.405645E-79  6.520988E-79  6.530448E-79  6.772690E-79  6.860814E-79  6.808204E-79  6.934970E-79
  7.088704E-79  7.190652E-79  7.234005E-79  7.350144E-79  7.408520E-79  7.585327E-79  7.584793E-79  7.679578E-79
  7.758838E-79  7.917817E-79  8.025873E-79  8.007515E-79  8.205858E-79  8.197954E-79  8.347723E-79  8.337064E-79
  8.517768E-79  8.653679E-79  8.649105E-79  8.683937E-79  8.801449E-79  8.959244E-79  9.114367E-79  8.960244E-79
  9.147819E-79  9.291733E-79  9.302708E-79  9.357589E-79  9.439454E-79  9.550070E-79  9.555773E-79  9.584326E-79
  9.709296E-79  9.803111E-79  9.873522E-79  9.817897E-79  9.978373E-79  1.002565E-78  1.003288E-78  1.005914E-78
  1.017880E-78  1.031065E-78  1.018681E-78  1.032670E-78  1.026715E-78  1.042908E-78  1.027043E-78  1.043515E-78
  1.043355E-78  1.044060E-78  1.056254E-78  1.045664E-78  1.048031E-78  1.049172E-78  1.056579E-78  1.048577E-78
  1.053414E-78  1.052752E-78  1.054759E-78  1.047879E-78  1.047137E-78  1.050599E-78  1.041701E-78  1.046318E-78
  1.040048E-78  1.043797E-78  1.035919E-78  1.027560E-78  1.030700E-78  1.018485E-78  1.006027E-78  1.007800E-78
  1.000560E-78  9.948901E-79  9.925173E-79  9.811900E-79  9.788527E-79  9.696432E-79  9.631010E-79  9.483155E-79
  9.417602E-79  9.349810E-79  9.244634E-79  9.139479E-79  9.035662E-79  8.984147E-79  8.752904E-79  8.718797E-79
  8.624588E-79  8.527874E-79  8.400198E-79  8.228890E-79  8.104407E-79  7.997354E-79  7.886193E-79  7.684795E-79
  7.606677E-79  7.458306E-79  7.301135E-79  7.173772E-79  7.019229E-79  6.946034E-79  6.741138E-79  6.614253E-79
  6.457153E-79  6.366545E-79  6.202570E-79  6.009237E-79  5.907019E-79  5.756057E-79  5.610418E-79  5.429343E-79
  5.336563E-79  5.180807E-79  5.045400E-79  4.854911E-79  4.748168E-79  4.585341E-79  4.446516E-79  4.333893E-79
  4.180773E-79  4.057746E-79  3.934631E-79  3.781766E-79  3.667122E-79  3.548490E-79  3.420180E-79  3.288658E-79
  3.180865E-79  3.049885E-79  2.935669E-79  2.825138E-79  2.731921E-79  2.626307E-79  2.515915E-79  2.398449E-79
 -0.805000000000000     
  0.000000E+00  6.998045E-81  1.506344E-80  3.233590E-80  6.710220E-80  1.059922E-79  1.346251E-79  1.562990E-79
  1.159302E-79  3.595841E-79  3.595904E-79  4.365525E-79  5.285439E-79  6.620101E-79  7.749468E-79  7.822020E-79
  1.049193E-78  1.147034E-78  1.264676E-78  1.366829E-78  1.533338E-78  1.750080E-78  1.832014E-78  2.059610E-78
  2.129850E-78  2.430371E-78  2.684981E-78  2.802673E-78  3.085301E-78  3.235191E-78  3.467483E-78  3.732561E-78
  3.924481E-78  4.222792E-78  4.544972E-78  4.683139E-78  5.109589E-78  5.340719E-78  5.678019E-78  5.817661E-78
  6.255588E-78  6.552027E-78  6.764035E-78  7.123574E-78  7.379624E-78  8.034690E-78  8.037620E-78  8.645897E-78
  9.073676E-78  9.489088E-78  9.792225E-78  1.013335E-77  1.057118E-77  1.105855E-77  1.139315E-77  1.173937E-77
  1.224134E-77  1.278559E-77  1.294718E-77  1.360599E-77  1.417718E-77  1.456634E-77  1.516485E-77  1.523072E-77
  1.581866E-77  1.688756E-77  1.686593E-77  1.752803E-77  1.778139E-77  1.884147E-77  1.898082E-77  1.931243E-77
  2.010749E-77  2.036670E-77  2.147621E-77  2.160170E-77  2.226109E-77  2.303641E-77  2.299490E-77  2.392004E-77
  2.445486E-77  2.534786E-77  2.555759E-77  2.621036E-77  2.664740E-77  2.745451E-77  2.825201E-77  2.825463E-77
  2.919952E-77  2.994138E-77  3.041351E-77  3.072028E-77  3.163847E-77  3.218580E-77  3.261639E-77  3.306220E-77
  3.383719E-77  3.462695E-77  3.543102E-77  3.558338E-77  3.637029E-77  3.734292E-77  3.769113E-77  3.830268E-77
  3.801682E-77  4.004590E-77  3.978203E-77  4.063026E-77  4.139778E-77  4.213266E-77  4.241634E-77  4.262900E-77
  4.369137E-77  4.425449E-77  4.502536E-77  4.504022E-77  4.669753E-77  4.724787E-77  4.685706E-77  4.769816E-77
  4.874811E-77  4.940760E-77  4.965834E-77  5.045061E-77  5.076367E-77  5.196271E-77  5.190914E-77  5.253610E-77
  5.306141E-77  5.411556E-77  5.477154E-77  5.465556E-77  5.595514E-77  5.588972E-77  5.686931E-77  5.670849E-77
  5.791034E-77  5.880711E-77  5.876573E-77  5.893042E-77  5.969737E-77  6.069630E-77  6.172350E-77  6.063888E-77
  6.181573E-77  6.276761E-77  6.274998E-77  6.309064E-77  6.360051E-77  6.427963E-77  6.425681E-77  6.432783E-77
  6.516204E-77  6.566368E-77  6.610326E-77  6.564992E-77  6.662287E-77  6.691036E-77  6.684414E-77  6.693103E-77
  6.766115E-77  6.844641E-77  6.754188E-77  6.836875E-77  6.790771E-77  6.883875E-77  6.767841E-77  6.869272E-77
  6.863527E-77  6.853257E-77  6.923188E-77  6.839520E-77  6.845546E-77  6.838423E-77  6.875708E-77  6.811247E-77
  6.830492E-77  6.810787E-77  6.809656E-77  6.755836E-77  6.733754E-77  6.742619E-77  6.671056E-77  6.685244E-77
  6.628817E-77  6.637694E-77  6.572972E-77  6.504609E-77  6.505962E-77  6.414149E-77  6.318795E-77  6.312325E-77
  6.249251E-77  6.198104E-77  6.168042E-77  6.076206E-77  6.044419E-77  5.970131E-77  5.911682E-77  5.802001E-77
  5.744606E-77  5.685682E-77  5.602340E-77  5.520608E-77  5.437702E-77  5.387412E-77  5.229181E-77  5.192877E-77
  5.115275E-77  5.040074E-77  4.944706E-77  4.825831E-77  4.733729E-77  4.651987E-77  4.569632E-77  4.431383E-77
  4.370251E-77  4.266698E-77  4.158814E-77  4.067569E-77  3.962211E-77  3.902298E-77  3.771511E-77  3.681310E-77
  3.575371E-77  3.508411E-77  3.401795E-77  3.277705E-77  3.205748E-77  3.107715E-77  3.012571E-77  2.899249E-77
  2.834531E-77  2.736381E-77  2.648996E-77  2.534184E-77  2.463924E-77  2.365965E-77  2.280400E-77  2.209389E-77
  2.117963E-77  2.042498E-77  1.968488E-77  1.879206E-77  1.810334E-77  1.740209E-77  1.665926E-77  1.591328E-77
  1.528809E-77  1.455681E-77  1.391541E-77  1.329219E-77  1.276874E-77  1.218701E-77  1.159650E-77  1.097678E-77
 -0.795000000000000     
  0.000000E+00  4.050526E-79  8.438403E-79  1.815738E-78  3.663320E-78  5.926786E-78  7.543066E-78  4.505118E-78
  1.079012E-77  2.029877E-77  2.023095E-77  2.445817E-77  2.971946E-77  3.717000E-77  4.345064E-77  4.372090E-77
  5.892503E-77  6.441346E-77  7.142441E-77  7.684418E-77  8.630813E-77  9.833199E-77  1.030753E-76  1.156122E-76
  1.195820E-76  1.366108E-76  1.507210E-76  1.575187E-76  1.735189E-76  1.811364E-76  1.948390E-76  2.096445E-76
  2.206796E-76  2.370000E-76  2.547477E-76  2.629893E-76  2.868636E-76  3.001409E-76  3.189251E-76  3.262678E-76
  3.498915E-76  3.671701E-76  3.790312E-76  3.996108E-76  4.136611E-76  4.500138E-76  4.495864E-76  4.838734E-76
  5.077976E-76  5.307249E-76  5.473959E-76  5.665422E-76  5.917419E-76  6.182697E-76  6.365009E-76  6.553070E-76
  6.833373E-76  7.125873E-76  7.221023E-76  7.581148E-76  7.895800E-76  8.120257E-76  8.438142E-76  8.473876E-76
  8.785693E-76  9.380846E-76  9.364924E-76  9.731488E-76  9.856952E-76  1.044725E-75  1.052123E-75  1.069176E-75
  1.113020E-75  1.126652E-75  1.186984E-75  1.194159E-75  1.228661E-75  1.271776E-75  1.266955E-75  1.317930E-75
  1.347448E-75  1.394967E-75  1.405025E-75  1.440348E-75  1.464594E-75  1.506540E-75  1.550352E-75  1.550070E-75
  1.598919E-75  1.638366E-75  1.664659E-75  1.678884E-75  1.728007E-75  1.757672E-75  1.778477E-75  1.801060E-75
  1.843523E-75  1.883711E-75  1.925858E-75  1.934957E-75  1.977379E-75  2.026716E-75  2.045058E-75  2.075567E-75
  2.060212E-75  2.167639E-75  2.152905E-75  2.195423E-75  2.235357E-75  2.275517E-75  2.289161E-75  2.299266E-75
  2.353188E-75  2.383512E-75  2.423585E-75  2.421708E-75  2.509879E-75  2.536112E-75  2.514309E-75  2.557804E-75
  2.613669E-75  2.646557E-75  2.657485E-75  2.700335E-75  2.711738E-75  2.774910E-75  2.769472E-75  2.801999E-75
  2.829239E-75  2.883231E-75  2.913350E-75  2.908276E-75  2.974250E-75  2.969760E-75  3.019402E-75  3.006530E-75
  3.068344E-75  3.114290E-75  3.111375E-75  3.115798E-75  3.154854E-75  3.203097E-75  3.255944E-75  3.196478E-75
  3.252474E-75  3.301205E-75  3.295522E-75  3.311138E-75  3.335612E-75  3.367148E-75  3.361916E-75  3.358903E-75
  3.401616E-75  3.419640E-75  3.440304E-75  3.412163E-75  3.456539E-75  3.469318E-75  3.458884E-75  3.457519E-75
  3.490887E-75  3.525296E-75  3.473537E-75  3.510164E-75  3.482157E-75  3.520994E-75  3.454614E-75  3.501207E-75
  3.494823E-75  3.480380E-75  3.509461E-75  3.457875E-75  3.454696E-75  3.442281E-75  3.453901E-75  3.413512E-75
  3.415608E-75  3.395874E-75  3.386779E-75  3.353576E-75  3.331906E-75  3.328048E-75  3.283329E-75  3.280843E-75
  3.242784E-75  3.237766E-75  3.197364E-75  3.154848E-75  3.144212E-75  3.090781E-75  3.034498E-75  3.020760E-75
  2.979868E-75  2.945716E-75  2.921982E-75  2.865985E-75  2.840677E-75  2.795484E-75  2.757394E-75  2.695231E-75
  2.658220E-75  2.620924E-75  2.571326E-75  2.523148E-75  2.473633E-75  2.439825E-75  2.357341E-75  2.331760E-75
  2.285089E-75  2.241274E-75  2.188002E-75  2.125304E-75  2.074460E-75  2.028321E-75  1.982711E-75  1.911410E-75
  1.876225E-75  1.822118E-75  1.766440E-75  1.718200E-75  1.664363E-75  1.629518E-75  1.566736E-75  1.519616E-75
  1.466642E-75  1.430789E-75  1.379170E-75  1.320066E-75  1.282982E-75  1.235975E-75  1.190173E-75  1.137758E-75
  1.105139E-75  1.059543E-75  1.018366E-75  9.672817E-76  9.337822E-76  8.905240E-76  8.520367E-76  8.194826E-76
  7.795797E-76  7.460255E-76  7.136805E-76  6.757721E-76  6.458545E-76  6.158556E-76  5.847102E-76  5.540416E-76
  5.279361E-76  4.984710E-76  4.725137E-76  4.473143E-76  4.262182E-76  4.032398E-76  3.805672E-76  3.571444E-76
 -0.785000000000000     
  0.000000E+00  1.874712E-77  3.805155E-77  8.169028E-77  1.604947E-76  2.665886E-76  3.407552E-76  2.257522E-76
  5.600596E-76  9.111367E-76  9.168407E-76  1.102454E-75  1.346794E-75  1.677946E-75  1.957508E-75  1.967330E-75
  2.660936E-75  2.908238E-75  3.243088E-75  3.468508E-75  3.908208E-75  4.441476E-75  4.663957E-75  5.212704E-75
  5.395649E-75  6.171920E-75  6.798258E-75  7.110571E-75  7.843442E-75  8.150712E-75  8.796072E-75  9.462279E-75
  9.970129E-75  1.068529E-74  1.147077E-74  1.186075E-74  1.293085E-74  1.354103E-74  1.437599E-74  1.468858E-74
  1.571872E-74  1.652072E-74  1.705257E-74  1.799486E-74  1.861114E-74  2.022896E-74  2.018016E-74  2.171931E-74
  2.279707E-74  2.381751E-74  2.454624E-74  2.540428E-74  2.657082E-74  2.772736E-74  2.851626E-74  2.934042E-74
  3.058927E-74  3.184854E-74  3.229685E-74  3.384626E-74  3.525003E-74  3.628828E-74  3.762428E-74  3.778372E-74
  3.909998E-74  4.175774E-74  4.165415E-74  4.331145E-74  4.378107E-74  4.640867E-74  4.671592E-74  4.741210E-74
  4.936988E-74  4.992468E-74  5.254208E-74  5.286480E-74  5.431858E-74  5.622596E-74  5.592784E-74  5.814417E-74
  5.944775E-74  6.147232E-74  6.185930E-74  6.338708E-74  6.444616E-74  6.618335E-74  6.810556E-74  6.809726E-74
  7.010548E-74  7.175882E-74  7.295886E-74  7.347196E-74  7.556049E-74  7.683009E-74  7.762703E-74  7.853693E-74
  8.040591E-74  8.202592E-74  8.380201E-74  8.422032E-74  8.605091E-74  8.804041E-74  8.881880E-74  9.002639E-74
  8.938985E-74  9.390720E-74  9.328270E-74  9.497983E-74  9.662196E-74  9.840411E-74  9.892428E-74  9.929826E-74
  1.014718E-73  1.027830E-73  1.044461E-73  1.042512E-73  1.079914E-73  1.089683E-73  1.080317E-73  1.098317E-73
  1.122038E-73  1.134993E-73  1.138666E-73  1.157466E-73  1.159903E-73  1.186381E-73  1.182984E-73  1.196599E-73
  1.207842E-73  1.229718E-73  1.240361E-73  1.238899E-73  1.265489E-73  1.262860E-73  1.282816E-73  1.275800E-73
  1.300975E-73  1.319643E-73  1.317922E-73  1.317805E-73  1.333664E-73  1.351806E-73  1.373322E-73  1.347210E-73
  1.367809E-73  1.387499E-73  1.383246E-73  1.388388E-73  1.397531E-73  1.408760E-73  1.404435E-73  1.400347E-73
  1.417308E-73  1.420829E-73  1.428133E-73  1.414335E-73  1.429697E-73  1.433715E-73  1.426033E-73  1.422399E-73
  1.433832E-73  1.444726E-73  1.421000E-73  1.433240E-73  1.419525E-73  1.430951E-73  1.400586E-73  1.416578E-73
  1.411920E-73  1.401663E-73  1.410152E-73  1.384917E-73  1.380445E-73  1.371341E-73  1.372322E-73  1.352268E-73
  1.349435E-73  1.336817E-73  1.329171E-73  1.312747E-73  1.299180E-73  1.293731E-73  1.271649E-73  1.266223E-73
  1.246589E-73  1.240116E-73  1.220467E-73  1.199985E-73  1.190653E-73  1.166143E-73  1.140105E-73  1.130044E-73
  1.109790E-73  1.092458E-73  1.079224E-73  1.053022E-73  1.039054E-73  1.017865E-73  9.991905E-74  9.718162E-74
  9.537940E-74  9.360348E-74  9.134548E-74  8.915834E-74  8.690669E-74  8.524966E-74  8.191499E-74  8.062154E-74
  7.852021E-74  7.657605E-74  7.430833E-74  7.175576E-74  6.962112E-74  6.765777E-74  6.573720E-74  6.292857E-74
  6.140752E-74  5.925586E-74  5.706122E-74  5.514334E-74  5.304917E-74  5.156427E-74  4.925946E-74  4.741866E-74
  4.542262E-74  4.400013E-74  4.210972E-74  3.998805E-74  3.856534E-74  3.687444E-74  3.522474E-74  3.340557E-74
  3.219396E-74  3.060961E-74  2.917094E-74  2.746874E-74  2.629202E-74  2.486897E-74  2.358724E-74  2.248635E-74
  2.119586E-74  2.009869E-74  1.905667E-74  1.787063E-74  1.691791E-74  1.597676E-74  1.501910E-74  1.409344E-74
  1.329836E-74  1.243061E-74  1.166442E-74  1.092462E-74  1.030704E-74  9.648418E-75  9.016050E-75  8.374323E-75
 -0.775000000000000     
  0.000000E+00  7.095573E-76  1.411362E-75  3.014772E-75  5.791994E-75  9.887150E-75  1.168723E-74  9.108470E-75
  2.144629E-74  3.363106E-74  3.425744E-74  4.093639E-74  5.036808E-74  6.234355E-74  7.256749E-74  7.300827E-74
  9.893310E-74  1.080732E-73  1.211646E-73  1.286988E-73  1.457468E-73  1.650911E-73  1.737372E-73  1.933307E-73
  2.003250E-73  2.294631E-73  2.522872E-73  2.639528E-73  2.917479E-73  3.019037E-73  3.266630E-73  3.514212E-73
  3.705041E-73  3.963104E-73  4.249155E-73  4.398622E-73  4.792037E-73  5.020765E-73  5.324185E-73  5.436047E-73
  5.808993E-73  6.111795E-73  6.306868E-73  6.660041E-73  6.881757E-73  7.473540E-73  7.443348E-73  8.005132E-73
  8.406044E-73  8.781845E-73  9.041072E-73  9.354622E-73  9.797509E-73  1.021196E-72  1.048984E-72  1.078852E-72
  1.124290E-72  1.168966E-72  1.186141E-72  1.239718E-72  1.291634E-72  1.330933E-72  1.376415E-72  1.382478E-72
  1.427909E-72  1.525177E-72  1.519540E-72  1.582114E-72  1.595487E-72  1.690981E-72  1.701079E-72  1.724270E-72
  1.796678E-72  1.814457E-72  1.907225E-72  1.918772E-72  1.969435E-72  2.037991E-72  2.025455E-72  2.103215E-72
  2.150039E-72  2.220938E-72  2.233344E-72  2.287254E-72  2.324423E-72  2.383193E-72  2.452150E-72  2.452757E-72
  2.520017E-72  2.575883E-72  2.621609E-72  2.636459E-72  2.708556E-72  2.752125E-72  2.777236E-72  2.807141E-72
  2.874524E-72  2.927630E-72  2.989425E-72  3.004290E-72  3.068893E-72  3.134483E-72  3.161576E-72  3.200430E-72
  3.179599E-72  3.334066E-72  3.313435E-72  3.369111E-72  3.423532E-72  3.488923E-72  3.505108E-72  3.516083E-72
  3.587366E-72  3.633835E-72  3.690250E-72  3.679313E-72  3.808670E-72  3.837759E-72  3.805979E-72  3.867020E-72
  3.949143E-72  3.990311E-72  4.000069E-72  4.067965E-72  4.067986E-72  4.158081E-72  4.142535E-72  4.189481E-72
  4.226974E-72  4.298633E-72  4.327691E-72  4.325522E-72  4.412476E-72  4.399419E-72  4.464258E-72  4.435830E-72
  4.518741E-72  4.579781E-72  4.571130E-72  4.563308E-72  4.615517E-72  4.669386E-72  4.739558E-72  4.645339E-72
  4.704816E-72  4.768274E-72  4.747940E-72  4.758609E-72  4.784995E-72  4.815539E-72  4.791727E-72  4.768417E-72
  4.820765E-72  4.817399E-72  4.836168E-72  4.780898E-72  4.820852E-72  4.828356E-72  4.789431E-72  4.764375E-72
  4.792884E-72  4.815428E-72  4.726628E-72  4.756771E-72  4.701437E-72  4.722016E-72  4.608739E-72  4.648765E-72
  4.623537E-72  4.573019E-72  4.587743E-72  4.488224E-72  4.460693E-72  4.415709E-72  4.404000E-72  4.323847E-72
  4.300556E-72  4.241905E-72  4.202081E-72  4.136115E-72  4.074443E-72  4.042305E-72  3.954913E-72  3.921517E-72
  3.842452E-72  3.805031E-72  3.728990E-72  3.651121E-72  3.603364E-72  3.513343E-72  3.417480E-72  3.369731E-72
  3.291388E-72  3.223068E-72  3.167884E-72  3.072026E-72  3.014863E-72  2.936863E-72  2.866276E-72  2.771201E-72
  2.703499E-72  2.638242E-72  2.558262E-72  2.480726E-72  2.401442E-72  2.340069E-72  2.233930E-72  2.184944E-72
  2.112579E-72  2.045895E-72  1.971095E-72  1.889838E-72  1.820529E-72  1.756421E-72  1.694008E-72  1.608297E-72
  1.558037E-72  1.491973E-72  1.425038E-72  1.366720E-72  1.303910E-72  1.256454E-72  1.190871E-72  1.136253E-72
  1.078787E-72  1.036189E-72  9.831417E-73  9.249847E-73  8.837737E-73  8.375237E-73  7.924840E-73  7.445097E-73
  7.108008E-73  6.691259E-73  6.313586E-73  5.883992E-73  5.575155E-73  5.222220E-73  4.902375E-73  4.624480E-73
  4.311855E-73  4.044864E-73  3.794631E-73  3.518273E-73  3.293392E-73  3.074581E-73  2.856545E-73  2.649457E-73
  2.471045E-73  2.282483E-73  2.116049E-73  1.956888E-73  1.824397E-73  1.686249E-73  1.557042E-73  1.428556E-73
 -0.765000000000000     
  0.000000E+00  2.241094E-74  4.386340E-74  9.310236E-74  1.760515E-73  3.086079E-73  2.174039E-73  4.055914E-73
  6.737301E-73  1.043296E-72  1.075471E-72  1.276809E-72  1.584872E-72  1.943832E-72  2.258167E-72  2.279099E-72
  3.088444E-72  3.370266E-72  3.797428E-72  4.004045E-72  4.563497E-72  5.148944E-72  5.432060E-72  6.016639E-72
  6.241470E-72  7.159511E-72  7.857086E-72  8.218263E-72  9.106516E-72  9.389937E-72  1.017830E-71  1.095325E-71
  1.154879E-71  1.233497E-71  1.320841E-71  1.368136E-71  1.489237E-71  1.560396E-71  1.652465E-71  1.687158E-71
  1.801579E-71  1.896419E-71  1.955923E-71  2.066443E-71  2.133394E-71  2.315028E-71  2.301535E-71  2.471386E-71
  2.596950E-71  2.713918E-71  2.790628E-71  2.885541E-71  3.025905E-71  3.150615E-71  3.232185E-71  3.323488E-71
  3.461252E-71  3.595271E-71  3.649420E-71  3.801367E-71  3.963212E-71  4.087160E-71  4.215305E-71  4.235332E-71
  4.366877E-71  4.663939E-71  4.638904E-71  4.839180E-71  4.867908E-71  5.156444E-71  5.183050E-71  5.247789E-71
  5.473462E-71  5.518929E-71  5.793200E-71  5.826420E-71  5.975557E-71  6.179634E-71  6.140854E-71  6.366029E-71
  6.504482E-71  6.713376E-71  6.747481E-71  6.905364E-71  7.012511E-71  7.178485E-71  7.384848E-71  7.391139E-71
  7.578875E-71  7.734258E-71  7.881376E-71  7.917099E-71  8.123186E-71  8.244709E-71  8.312467E-71  8.394409E-71
